,id,first_name,web_name,team,team_code,now_cost,photo,total_points,value_season,minutes,ict_index_rank,element_type,bps,influence,creativity,threat,goals_scored,expected_goals,assists,expected_assists,form,selected_rank,chance_of_playing_next_round,chance_of_playing_this_round,position,team_name,average_points,average_minutes,avg_points_per_min,goals_scored_last_season,goals_conceded_last_season,assists_last_season,minutes_last_season,clean_sheets_last_season,total_points_last_season,ict_index_last_season,red_cards_last_season,yellow_cards_last_season,starts_last_season,saves_last_season,penalties_saved_last_season,penalties_missed_last_season,average_win_perc_first_10
404,346,João,Cancelo,13,43,59,121145.jpg,0,0.0,0,645,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,108,100,,Defender,Man City,137.33333333333334,2266.0,0.06060606060606061,2,16,2,1273,6,73,81.2,6,3,16,0,0,0,0.7517789703836215
405,347,Scott,Carson,13,43,40,17601.jpg,0,0.0,0,236,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,465,100,,Goalkeeper,Man City,2.3333333333333335,30.0,0.07777777777777778,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.7517789703836215
406,348,Shea,Charles,13,43,45,463210.jpg,0,0.0,0,466,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,666,0,0.0,Midfielder,Man City,0,0,0,0,1,0,27,0,1,1.5,0,0,0,0,0,0,0.7517789703836215
407,349,Kevin,De Bruyne,13,43,104,61366.jpg,1,0.1,22,159,3,4,2.4,18.8,1.0,0,0.02,0,0.16,0.5,74,0,0.0,Midfielder,Man City,173.33333333333334,2201.3333333333335,0.07874015748031496,7,23,18,2413,10,183,297.6,10,1,28,0,0,0,0.7517789703836215
408,350,Rúben,Rúben,13,43,55,171314.jpg,0,0.0,0,625,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,60,100,,Defender,Man City,121.0,2413.6666666666665,0.05013119734843254,0,16,0,1997,9,80,62.5,9,3,22,0,0,0,0.7517789703836215
409,351,Tommy,Doyle,13,43,45,220394.jpg,0,0.0,0,411,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,583,100,,Midfielder,Man City,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.7517789703836215
410,352,Ederson,Ederson M.,13,43,55,121160.jpg,6,1.1,90,174,1,27,18.4,0.0,0.0,0,0.00,0,0.01,3.0,23,100,,Goalkeeper,Man City,145.33333333333334,3240.0,0.044855967078189306,0,32,1,3150,11,121,52.1,11,3,35,46,0,0,0.7517789703836215
411,353,Phil,Foden,13,43,75,209244.jpg,3,0.4,90,40,3,6,9.0,32.8,32.0,0,0.27,0,0.11,1.5,44,100,,Midfielder,Man City,138.0,1854.6666666666667,0.07440690150970525,11,16,7,1832,5,142,210.9,5,1,22,0,0,0,0.7517789703836215
412,354,Jack,Grealish,13,43,74,114283.jpg,0,0.0,0,661,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,76,100,,Midfielder,Man City,114.0,2048.0,0.0556640625,5,16,10,2051,10,121,191.7,10,4,23,0,0,0,0.7517789703836215
413,355,Erling,Haaland,13,43,140,223094.jpg,13,0.9,79,9,4,56,67.6,23.7,48.0,2,0.60,0,0.05,6.5,1,100,,Attacker,Man City,0,0,0,36,26,9,2767,13,272,358.1,13,5,33,0,0,0,0.7517789703836215
414,356,Mateo,Kovačić,13,43,50,91651.jpg,3,0.6,67,124,3,18,9.6,19.3,0.0,0,0.00,0,0.24,1.5,160,100,,Midfielder,Man City,61.0,1686.6666666666667,0.03616600790513834,1,25,2,1699,4,53,77.9,4,8,17,0,0,0,0.7517789703836215
415,357,Aymeric,Laporte,13,43,50,146941.jpg,1,0.2,11,125,2,4,11.4,0.1,17.0,0,0.12,0,0.00,0.5,252,100,,Defender,Man City,86.0,1721.6666666666667,0.04995159728944821,0,10,0,992,4,40,36.6,4,0,11,0,0,0,0.7517789703836215
416,358,Rico,R.Lewis,13,43,45,477064.jpg,6,1.3,78,206,2,25,2.2,5.8,0.0,0,0.00,0,0.01,3.0,199,100,,Defender,Man City,0,0,0,0,8,0,900,2,29,36.3,2,1,10,0,0,0,0.7517789703836215
417,359,Riyad,Mahrez,13,43,75,103025.jpg,0,0.0,0,663,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,472,0,0.0,Midfielder,Man City,135.33333333333334,1781.0,0.07598727306756504,5,23,12,1913,6,126,186.5,6,2,22,0,0,0,0.7517789703836215
418,360,James,McAtee,13,43,45,432714.jpg,1,0.2,1,445,3,3,0.0,0.0,0.0,0,0.00,0,0.00,0.5,518,100,,Midfielder,Man City,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.7517789703836215
419,361,Stefan,Ortega Moreno,13,43,40,88248.jpg,0,0.0,0,250,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,201,100,,Goalkeeper,Man City,0,0,0,0,1,0,270,2,23,11.7,2,0,3,14,0,0,0.7517789703836215
420,362,Cole,Palmer,13,43,50,244851.jpg,1,0.2,10,589,3,1,0.0,0.7,0.0,0,0.00,0,0.02,0.5,316,100,,Midfielder,Man City,9.333333333333334,159.66666666666666,0.05845511482254698,0,4,1,358,1,19,31.9,1,1,2,0,0,0,0.7517789703836215
421,363,Máximo,Perrone,13,43,45,482769.jpg,0,0.0,0,475,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,566,100,,Midfielder,Man City,0,0,0,0,1,0,18,0,1,0.8,0,0,0,0,0,0,0.7517789703836215
422,364,Kalvin,Phillips,13,43,50,155405.jpg,0,0.0,0,548,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,513,100,,Midfielder,Man City,40.0,1437.6666666666667,0.027822861117551587,0,3,0,291,1,14,12.7,1,1,2,0,0,0,0.7517789703836215
423,365,Rodrigo,Rodrigo,13,43,56,220566.jpg,13,2.3,90,3,3,42,70.2,18.8,64.0,1,0.50,1,0.17,6.5,42,100,,Midfielder,Man City,108.66666666666667,2847.3333333333335,0.03816436431749005,2,26,6,2911,11,108,176.9,11,5,34,0,0,0,0.7517789703836215
424,366,Sergio,Sergio Gómez,13,43,40,437468.jpg,0,0.0,0,310,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,176,100,,Defender,Man City,0,0,0,0,6,1,340,1,21,18.7,1,0,2,0,0,0,0.7517789703836215
425,367,Zack,Steffen,13,43,40,164484.jpg,0,0.0,0,272,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,384,100,,Goalkeeper,Man City,3.0,60.0,0.05,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.7517789703836215
426,368,John,Stones,13,43,54,97299.jpg,0,0.0,0,615,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,22,0,0.0,Defender,Man City,97.0,1631.3333333333333,0.059460563955864326,2,17,2,1844,7,93,69.6,7,2,21,0,0,0,0.7517789703836215
427,369,Kyle,Walker,13,43,50,58621.jpg,6,1.2,90,165,2,26,3.6,14.5,2.0,0,0.00,0,0.04,3.0,68,100,,Defender,Man City,81.66666666666667,1884.0,0.04334748761500354,0,20,0,1953,7,69,47.7,7,3,22,0,0,0,0.7517789703836215
428,616,Joško,Gvardiol,13,43,50,477424.jpg,1,0.2,11,599,2,7,0.0,0.0,0.0,0,0.00,0,0.00,0.5,97,100,,Defender,Man City,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.7517789703836215
429,209,Mason,Mount,14,1,70,184341.jpg,3,0.4,67,216,3,7,0.0,2.0,4.0,0,0.00,0,0.02,1.5,100,100,,Midfielder,Man Utd,132.66666666666666,2296.3333333333335,0.057773261721585124,3,21,4,1644,8,82,117.2,8,4,20,0,0,0,0.7670245876128229
430,370,Alex,Alex Telles,14,1,45,152590.jpg,0,0.0,0,379,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,633,0,0.0,Defender,Man Utd,30.666666666666668,782.3333333333334,0.0391989774179804,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.7670245876128229
431,371,Amad,Amad,14,1,45,493250.jpg,0,0.0,0,489,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,528,0,0.0,Midfielder,Man Utd,2.6666666666666665,55.0,0.048484848484848485,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.7670245876128229
432,372,Antony Matheus,Antony,14,1,70,467169.jpg,3,0.4,76,55,3,8,7.4,34.8,19.0,0,0.22,0,0.05,1.5,151,100,,Midfielder,Man Utd,0,0,0,4,21,2,1803,12,82,137.1,12,5,23,0,0,0,0.7670245876128229
433,373,Bruno,B.Fernandes,14,1,85,141746.jpg,3,0.4,90,35,3,13,29.4,42.6,6.0,0,0.03,0,0.73,1.5,11,100,,Midfielder,Man Utd,190.33333333333334,3176.0,0.05992863140218304,8,39,9,3317,18,176,359.3,18,6,37,0,0,0,0.7670245876128229
434,374,Brandon,B.Williams,14,1,40,232937.jpg,0,0.0,0,299,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,346,100,,Defender,Man Utd,13.666666666666666,768.6666666666666,0.01777970511708586,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.7670245876128229
435,375,Eric,Bailly,14,1,40,197365.jpg,0,0.0,0,279,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,330,100,,Defender,Man Utd,11.0,377.0,0.029177718832891247,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.7670245876128229
436,376,Carlos Henrique,Casemiro,14,1,55,61256.jpg,3,0.5,90,60,3,16,33.6,24.2,0.0,0,0.00,0,0.08,1.5,77,100,,Midfielder,Man Utd,0,0,0,4,22,3,2122,10,87,136.3,10,7,24,0,0,0,0.7670245876128229
437,377,Diogo,Dalot,14,1,49,216051.jpg,0,0.0,0,515,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,138,100,,Defender,Man Utd,52.0,1316.3333333333333,0.03950367181564953,1,34,2,2152,10,102,118.8,10,6,24,0,0,0,0.7670245876128229
438,379,Christian,Eriksen,14,1,60,80607.jpg,1,0.2,22,234,3,4,0.2,0.6,0.0,0,0.00,0,0.01,0.5,232,100,,Midfielder,Man Utd,0,0,0,1,25,9,2046,13,103,134.4,13,3,25,0,0,0,0.7670245876128229
439,380,Álvaro,Fernandez,14,1,40,515501.jpg,0,0.0,0,336,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,271,100,,Defender,Man Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.7670245876128229
440,381,Frederico,Fred,14,1,50,101582.jpg,0,0.0,0,538,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,440,0,0.0,Midfielder,Man Utd,74.66666666666667,1881.0,0.039695197589934436,2,22,3,1228,4,62,93.4,4,6,12,0,0,0,0.7670245876128229
441,382,Alejandro,Garnacho,14,1,50,493105.jpg,3,0.6,67,191,3,4,0.0,3.8,14.0,0,0.12,0,0.04,1.5,116,100,,Midfielder,Man Utd,0,0,0,3,13,2,557,0,39,50.7,0,3,5,0,0,0,0.7670245876128229
442,383,Hannibal,Hannibal,14,1,45,465527.jpg,0,0.0,0,467,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,497,100,,Midfielder,Man Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.7670245876128229
443,384,Tom,Heaton,14,1,40,21205.jpg,0,0.0,0,238,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,404,0,0.0,Goalkeeper,Man Utd,0.0,0.0,nan,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.7670245876128229
444,385,Dean,Henderson,14,1,45,172649.jpg,0,0.0,0,390,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,269,100,100.0,Goalkeeper,Man Utd,42.0,915.0,0.04590163934426229,0,31,0,1620,6,82,47.5,6,2,18,54,2,0,0.7670245876128229
445,386,Victor,Lindelof,14,1,45,184667.jpg,1,0.2,45,211,2,5,5.0,0.2,2.0,0,0.00,0,0.00,0.5,344,100,,Defender,Man Utd,75.0,2099.0,0.03573130061934254,0,16,0,1359,6,57,35.6,6,1,14,0,0,0,0.7670245876128229
446,387,Harry,Maguire,14,1,45,95658.jpg,0,0.0,0,366,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,235,100,,Defender,Man Utd,77.33333333333333,2107.3333333333335,0.03669724770642201,0,7,0,762,5,39,26.9,5,4,8,0,0,0,0.7670245876128229
447,388,Kobbie,Mainoo,14,1,45,516895.jpg,0,0.0,0,497,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,575,0,0.0,Midfielder,Man Utd,0,0,0,0,0,0,10,0,1,1.3,0,0,0,0,0,0,0.7670245876128229
448,389,Tyrell,Malacia,14,1,45,222690.jpg,0,0.0,0,415,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,511,0,0.0,Defender,Man Utd,0,0,0,0,14,0,1391,7,62,45.3,7,6,14,0,0,0,0.7670245876128229
449,390,Anthony,Martial,14,1,65,148225.jpg,0,0.0,0,655,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,313,100,100.0,Attacker,Man Utd,51.666666666666664,884.6666666666666,0.05840241145440844,6,8,3,970,7,66,85.5,7,0,11,0,0,0,0.7670245876128229
450,391,Lisandro,Martinez,14,1,50,221820.jpg,0,0.0,45,203,2,7,4.8,4.1,0.0,0,0.00,0,0.02,0.0,54,75,75.0,Defender,Man Utd,0,0,0,1,33,0,2113,9,81,76.7,9,6,24,0,0,0,0.7670245876128229
451,392,Scott,McTominay,14,1,50,195851.jpg,1,0.2,2,212,3,4,7.2,0.1,0.0,0,0.00,0,0.00,0.5,459,100,,Midfielder,Man Utd,65.0,1886.3333333333333,0.03445838487365259,1,20,0,1149,4,36,52.2,4,8,10,0,0,0,0.7670245876128229
452,393,Teden,Mengi,14,1,40,244856.jpg,0,0.0,0,305,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,455,100,,Defender,Man Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.7670245876128229
453,394,Facundo,Pellistri,14,1,45,488404.jpg,1,0.2,13,207,3,2,0.2,0.3,7.0,0,0.24,0,0.00,0.5,388,100,,Midfielder,Man Utd,0,0,0,0,1,0,60,0,4,1.0,0,0,0,0,0,0,0.7670245876128229
454,395,Raphaël,R.Varane,14,1,50,90152.jpg,14,2.8,90,27,2,38,46.6,1.0,37.0,1,0.55,0,0.00,7.0,73,100,,Defender,Man Utd,0,0,0,0,22,0,1912,10,77,58.8,10,1,22,0,0,0,0.7670245876128229
455,396,Marcus,Rashford,14,1,90,176297.jpg,3,0.3,87,44,3,5,8.6,12.0,48.0,0,0.30,0,0.02,1.5,4,100,,Midfielder,Man Utd,147.33333333333334,2340.3333333333335,0.06295399515738499,17,39,7,2880,13,205,282.2,13,2,32,0,0,0,0.7670245876128229
456,397,Jadon,Sancho,14,1,70,209243.jpg,1,0.1,22,152,3,4,3.8,11.3,8.0,0,0.00,0,0.05,0.5,175,100,,Midfielder,Man Utd,0,0,0,6,18,3,1683,13,105,143.2,13,0,21,0,0,0,0.7670245876128229
457,398,Luke,Shaw,14,1,55,106760.jpg,5,0.9,90,105,2,25,27.0,3.7,8.0,0,0.00,0,0.04,2.5,12,100,,Defender,Man Utd,98.0,2268.3333333333335,0.043203526818515796,1,35,4,2552,12,124,124.2,12,8,30,0,0,0,0.7670245876128229
458,399,Shola,Shoretire,14,1,45,472464.jpg,0,0.0,0,469,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,367,100,,Attacker,Man Utd,1.0,8.0,0.125,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.7670245876128229
459,400,Donny,Van de Beek,14,1,50,180184.jpg,0,0.0,0,563,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,492,100,,Midfielder,Man Utd,23.666666666666668,407.6666666666667,0.0580539656582175,0,3,0,162,0,8,10.5,0,0,2,0,0,0,0.7670245876128229
460,401,Aaron,Wan-Bissaka,14,1,45,214590.jpg,12,2.7,90,32,2,40,42.4,33.7,6.0,0,0.00,1,0.78,6.0,82,100,,Defender,Man Utd,84.0,2095.0,0.04009546539379475,0,10,0,1432,8,67,65.5,8,2,16,0,0,0,0.7670245876128229
461,597,André,Onana,14,1,50,202641.jpg,9,1.8,90,572,1,32,0.0,0.0,0.0,0,0.00,0,0.00,4.5,8,100,,Goalkeeper,Man Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.7670245876128229
462,617,Rasmus,Højlund,14,1,70,497894.jpg,0,0.0,0,659,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,183,0,0.0,Attacker,Man Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.7670245876128229
463,632,Omari,Forson,14,1,45,487828.jpg,0,0.0,0,477,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,616,100,,Midfielder,Man Utd,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.7670245876128229
464,402,Miguel,Almirón,15,4,65,179018.jpg,2,0.3,85,80,3,20,13.6,23.5,13.0,0,0.07,0,0.07,1.0,51,100,,Midfielder,Newcastle,104.66666666666667,2206.3333333333335,0.04743919021000151,11,22,4,2487,15,158,193.3,15,2,29,0,0,0,0.4628205128205128
465,403,Elliot,Anderson,15,4,45,215379.jpg,1,0.2,1,232,3,3,1.0,0.1,0.0,0,0.00,0,0.00,0.5,64,100,,Midfielder,Newcastle,10.333333333333334,132.66666666666666,0.07788944723618091,0,7,1,395,1,30,41.5,1,0,3,0,0,0,0.4628205128205128
466,404,Harrison,Ashby,15,4,40,441024.jpg,0,0.0,0,313,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,568,0,0.0,Defender,Newcastle,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.4628205128205128
467,405,Sven,Botman,15,4,45,220237.jpg,5,1.1,90,66,2,27,35.4,11.8,8.0,0,0.07,1,0.25,2.5,19,100,,Defender,Newcastle,0,0,0,0,30,2,3127,13,129,101.0,13,2,35,0,0,0,0.4628205128205128
468,406,Bruno,Bruno G.,15,4,60,208706.jpg,1,0.2,84,123,3,6,11.4,2.3,16.0,0,0.09,0,0.03,0.5,102,100,,Midfielder,Newcastle,0,0,0,4,25,5,2727,12,107,156.6,12,7,32,0,0,0,0.4628205128205128
469,407,Dan,Burn,15,4,45,78916.jpg,2,0.4,90,116,2,9,21.4,1.3,9.0,0,0.16,0,0.01,1.0,101,100,,Defender,Newcastle,95.0,2542.3333333333335,0.03736724793496787,1,30,0,3109,14,129,105.3,14,5,35,0,0,0,0.4628205128205128
470,408,Karl,Darlow,15,4,40,59735.jpg,0,0.0,0,244,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,610,0,0.0,Goalkeeper,Newcastle,33.333333333333336,990.0,0.03367003367003367,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.4628205128205128
471,409,Martin,Dubravka,15,4,40,67089.jpg,0,0.0,0,246,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,155,100,,Goalkeeper,Newcastle,51.666666666666664,1222.0,0.04228041462084015,0,1,0,156,1,11,5.4,1,0,1,10,0,0,0.4628205128205128
472,410,Ryan,Fraser,15,4,50,90105.jpg,0,0.0,0,536,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,499,100,,Midfielder,Newcastle,42.666666666666664,896.3333333333334,0.0476013387876534,0,3,0,308,1,11,17.2,1,1,3,0,0,0,0.4628205128205128
473,411,Mark,Gillespie,15,4,40,81441.jpg,0,0.0,0,248,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,463,100,,Goalkeeper,Newcastle,0.0,0.0,nan,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.4628205128205128
474,412,Anthony,Gordon,15,4,55,232826.jpg,4,0.7,67,65,3,18,21.8,29.5,5.0,0,0.07,1,0.36,2.0,219,100,,Midfielder,Newcastle,57.0,1312.6666666666667,0.043423057389537834,4,18,0,1574,4,68,108.8,4,7,16,0,0,0,0.4628205128205128
475,413,Isaac,Hayden,15,4,45,153127.jpg,0,0.0,0,380,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,490,100,,Midfielder,Newcastle,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.4628205128205128
476,414,Jeff,Hendrick,15,4,45,83314.jpg,0,0.0,0,360,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,482,100,,Midfielder,Newcastle,20.0,495.6666666666667,0.04034969737726967,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.4628205128205128
477,415,Alexander,Isak,15,4,76,219168.jpg,13,1.7,67,13,4,51,68.4,2.7,61.0,2,0.76,0,0.02,6.5,14,100,,Attacker,Newcastle,0,0,0,10,20,2,1520,4,100,145.2,4,3,17,0,0,0,0.4628205128205128
478,416,Joelinton Cássio,Joelinton,15,4,60,180974.jpg,2,0.3,90,144,3,13,9.8,7.4,8.0,0,0.12,0,0.16,1.0,163,100,,Midfielder,Newcastle,90.66666666666667,2397.6666666666665,0.037814541915751426,6,26,5,2660,11,115,167.3,11,12,30,0,0,0,0.4628205128205128
479,417,Emil,Krafth,15,4,45,111773.jpg,0,0.0,0,370,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,615,0,0.0,Defender,Newcastle,34.666666666666664,974.3333333333334,0.0355798836811495,0,0,0,1,0,1,0.0,0,0,0,0,0,0,0.4628205128205128
480,418,Garang,Kuol,15,4,45,564510.jpg,0,0.0,0,508,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,643,0,0.0,Midfielder,Newcastle,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.4628205128205128
481,419,Jamaal,Lascelles,15,4,40,101148.jpg,0,0.0,0,251,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,246,100,,Defender,Newcastle,31.333333333333332,1298.0,0.0241397021058038,0,5,0,214,0,3,5.4,0,4,2,0,0,0,0.4628205128205128
482,420,Jamal,J.Lewis,15,4,40,194799.jpg,0,0.0,0,278,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,620,0,0.0,Defender,Newcastle,18.666666666666668,701.0,0.02662862577270566,0,1,0,9,0,2,0.6,0,0,0,0,0,0,0.4628205128205128
483,421,Sean,Longstaff,15,4,50,180135.jpg,1,0.2,5,562,3,3,0.0,0.0,0.0,0,0.00,0,0.00,0.5,335,100,,Midfielder,Newcastle,60.666666666666664,1792.3333333333333,0.03384787055979171,1,18,5,2514,13,93,116.8,13,2,28,0,0,0,0.4628205128205128
484,422,Javier,Manquillo,15,4,40,109528.jpg,0,0.0,0,259,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,509,0,0.0,Defender,Newcastle,23.333333333333332,704.6666666666666,0.033112582781456956,0,1,0,34,0,4,2.0,0,0,0,0,0,0,0.4628205128205128
485,423,Jacob,J.Murphy,15,4,50,114243.jpg,4,0.8,4,78,3,19,21.6,26.3,2.0,0,0.00,1,0.29,2.0,304,100,,Midfielder,Newcastle,69.66666666666667,1434.6666666666667,0.04855947955390335,4,12,2,1230,3,78,98.9,3,0,14,0,0,0,0.4628205128205128
486,424,Nick,Pope,15,4,55,98747.jpg,3,0.5,90,114,1,18,33.8,0.0,0.0,0,0.00,0,0.00,1.5,36,100,,Goalkeeper,Newcastle,143.66666666666666,3127.0,0.045943929218633404,0,32,0,3261,14,157,72.9,14,3,37,87,2,0,0.4628205128205128
487,425,Matt,Ritchie,15,4,45,56983.jpg,0,0.0,0,354,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,354,100,,Midfielder,Newcastle,26.333333333333332,905.0,0.029097605893186003,0,0,0,35,0,7,2.8,0,0,0,0,0,0,0.4628205128205128
488,426,Allan,Saint-Maximin,15,4,60,170137.jpg,0,0.0,0,650,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,502,0,0.0,Midfielder,Newcastle,89.0,1822.3333333333333,0.04883848545820377,1,14,6,1109,4,66,106.5,4,1,12,0,0,0,0.4628205128205128
489,427,Fabian,Schär,15,4,50,119471.jpg,2,0.4,90,181,2,14,13.2,3.7,0.0,0,0.00,0,0.00,1.0,120,100,100.0,Defender,Newcastle,85.66666666666667,2206.6666666666665,0.03882175226586103,1,28,3,3207,15,139,147.1,15,7,36,0,0,0,0.4628205128205128
490,428,Matt,Targett,15,4,45,169359.jpg,0,0.0,0,388,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,350,100,,Defender,Newcastle,91.33333333333333,2291.6666666666665,0.039854545454545455,0,6,0,600,3,35,26.3,3,1,6,0,0,0,0.4628205128205128
491,429,Sandro,Tonali,15,4,55,432422.jpg,6,1.1,90,636,3,25,0.0,0.0,0.0,1,0.59,0,0.10,3.0,95,100,,Midfielder,Newcastle,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.4628205128205128
492,430,Kieran,Trippier,15,4,65,77794.jpg,2,0.3,90,39,2,22,17.0,55.8,2.0,0,0.00,0,0.26,1.0,6,100,,Defender,Newcastle,0,0,0,1,31,9,3342,16,198,285.8,16,5,38,0,0,0,0.4628205128205128
493,431,Kell,Watts,15,4,40,232977.jpg,0,0.0,0,300,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,412,0,0.0,Defender,Newcastle,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.4628205128205128
494,432,Joe,Willock,15,4,55,200089.jpg,0,0.0,0,629,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,353,0,0.0,Midfielder,Newcastle,93.66666666666667,1934.3333333333333,0.04842322936412201,3,26,7,2556,12,123,174.9,12,1,31,0,0,0,0.4628205128205128
495,433,Callum,Wilson,15,4,80,75115.jpg,5,0.6,22,22,4,21,42.0,0.3,64.0,1,0.91,0,0.00,2.5,46,100,,Attacker,Newcastle,122.0,1779.0,0.06857785272625071,18,16,6,1870,10,157,200.9,10,4,21,0,0,0,0.4628205128205128
496,580,Loris,Karius,15,4,40,104542.jpg,0,0.0,0,255,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,294,100,,Goalkeeper,Newcastle,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.4628205128205128
497,581,Paul,Dummett,15,4,40,106618.jpg,0,0.0,0,256,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,363,100,,Defender,Newcastle,15.666666666666666,483.6666666666667,0.032391454169538245,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.4628205128205128
498,603,Harvey,Barnes,15,4,65,201666.jpg,11,1.7,22,25,3,36,52.8,21.3,21.0,1,0.62,1,0.54,5.5,72,100,,Midfielder,Newcastle,133.66666666666666,2249.3333333333335,0.05942501481920568,13,51,2,2709,6,138,187.7,6,3,32,0,0,0,0.4628205128205128
499,633,Tino,Livramento,15,4,45,441191.jpg,0,0.0,0,453,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,306,100,,Defender,Newcastle,27.333333333333332,742.0,0.036837376460017966,0,0,0,26,0,2,1.5,0,0,0,0,0,0,0.4628205128205128
500,634,Alex,A.Murphy,15,4,40,545477.jpg,0,0.0,0,338,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,257,100,,Defender,Newcastle,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.4628205128205128
501,635,Lewis,Miley,15,4,45,547719.jpg,0,0.0,0,506,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,571,100,,Midfielder,Newcastle,0,0,0,0,0,0,14,0,1,0.0,0,0,0,0,0,0,0.4628205128205128
